51308730764,agc,214,237
51308755809,eae,9,220
51308755811,cga,284,85
51308784372,gcg,167,207
51308788705,daa,23,278
51308794994,gea,275,44
51308808448,cfb,197,52
51308808866,bfd,179,261
51308810785,edg,24,251
51308839912,bgg,134,15
51308847912,fcc,188,65
51308864336,faa,180,189
51308868319,ceg,271,94
51308885667,abe,87,91
51308885838,gab,150,200
51308902152,bfd,106,294
51308904133,gaf,236,122
51308920524,ebf,136,13
51308929249,gcg,268,217
51308935590,bea,1,125
51308938210,aga,50,110
51308946041,deb,81,102
51308948756,ead,135,229
51308958622,bfb,236,103
51308968167,dcd,7,202
51308981756,afa,203,287
51308987149,cdg,191,251
51309050089,aed,192,74
51309072099,bed,275,218
51309132657,gdb,133,227
51309144847,gaf,165,100
51309154666,fec,91,199
51309168428,dcc,143,79
51309168871,efe,1,111
51309175805,dee,268,242
51309193724,ccg,175,244
51309198173,bdc,189,41
51309198184,ddg,241,135
51309198433,eba,241,233
51309201616,bcb,10,141
51309203587,bae,232,223
51309204229,caa,27,86
51309209855,edc,65,238
51309213784,aad,87,58
51309214294,cbd,215,197
51309216654,dfd,251,47
51309222177,bfc,211,220
51309242411,caf,257,48
51309249072,dea,166,174
51309259749,cdb,38,12
51309276174,cdb,7,14
51309305562,cdg,160,203
51309315623,bgd,175,203
51309316304,fgf,227,73
51309334351,fbe,261,214
51309348950,gae,171,173
51309373917,ggd,227,134
51309388121,ceb,46,86
51309392605,bbb,77,7
51309428929,cff,172,112
51309436774,eab,252,48
51309447550,cgb,265,41
51309450587,agf,220,52
51309451224,gfa,25,222
51309459705,cfe,165,66
51309481134,bdd,261,11
51309501081,ede,42,26
51309511150,fgb,83,70
51309535077,gca,48,141
51309552377,adg,159,182
51309563187,dad,56,81
51309574975,afc,152,232
51309580801,egf,127,163
51309592374,fec,74,228
51309619922,ecd,51,122
51309623733,bge,84,183
51309631822,gag,70,167
51309632706,dgc,295,27
51309672554,ccd,240,165
51309673319,ggb,275,136
51309685838,bad,119,186
51309708727,deg,101,232
51309710724,cdd,123,253
51309711129,bbc,108,28
51309715399,eec,117,323
51309719370,gcd,215,281
51309722479,fbe,230,220
51309734717,agb,193,194
51309743153,acf,167,216
51309746040,fdb,190,190
51309746878,egc,136,224
51309751964,fcg,286,157
51309770989,acc,110,207
51309783160,ecc,285,169
51309793285,def,10,104
51309804063,eag,114,206
51309805378,dcg,152,256
51309809501,aaa,266,217
51309822639,dgc,214,28
51309835047,baa,272,199
51309853105,fad,96,135
51309853430,aag,293,10
51309891084,cbb,242,286
51309924840,cec,151,109
51309924908,edb,206,155
51309929521,bgd,267,182
51309937435,gbf,166,156
51309942557,dea,117,151
51309948438,bcg,288,68
51309972484,gfe,296,249
51309974795,agg,242,35
51309987004,fac,238,260
51310028821,cdd,201,268
51310062723,fdg,54,261
51310074995,fbe,272,244
51310075197,ddc,224,253
51310076471,dbe,180,316
51310117556,bgb,221,182
51310138546,ebd,298,211
51310140008,ccg,86,214
51310148654,dab,267,158
51310173084,fca,140,249
51310193569,adf,15,45
51310200095,bca,26,176
51310202419,bbb,169,7
51310224443,gag,66,133
51310245067,ffg,123,173
51310313786,bee,184,77
51310321298,bab,117,216
51310357725,ace,227,296
51310370784,bga,266,87
51310377091,ege,82,67
51310380408,fee,70,7
51310464901,ded,129,152
51310477401,bee,183,80
51310516201,dba,13,150
51310549972,bdb,274,237
51310577048,bff,41,112
51310577469,ccc,278,36
51310585438,bdg,129,98
51310601642,agg,271,35
51310611546,eaf,290,75
51310622207,cgf,172,23
51310630773,bce,127,45
51310634699,bdg,159,95
51310636779,ecc,82,189
51310650564,beb,182,109
51310677120,fgg,129,49
51310680606,edg,290,291
51310697675,bag,50,201
51310720076,cae,108,280
51310730159,dag,108,12
51310738453,bec,150,23
51310754165,bag,61,219
51310770044,gfc,75,255
51310788485,bgf,59,247
51310790641,dce,59,178
51310809824,cfa,69,191
51310815717,bag,180,181
51310825524,cge,63,252
51310831219,ecb,58,70
51310853214,cbg,69,109
51310862537,ggd,183,117
51310872621,adb,94,125
51310878150,ecc,292,211
51310882072,ffd,202,115
51310898744,aef,103,156
51310905031,ead,50,231
51310914415,afd,298,99
51310919291,ced,99,105
51310927456,cbb,146,337
51310929451,ebc,292,8
51310933225,beg,118,196
51310975508,fga,150,200
51310989159,eeb,159,209
51311017544,bed,186,202
51311030374,aba,136,274
51311031146,gcc,186,18
51311053043,fcb,6,212
51311060285,cce,49,18
51311066309,acd,97,55
51311070761,cdf,293,248
51311073843,gbd,223,263
51311090254,fbb,9,180
51311095424,gbe,231,49
51311116291,dbf,39,142
51311120441,afc,114,204
51311134818,egd,246,66
51311154986,fac,144,265
51311156593,geb,171,144
51311161324,ffe,288,164
51311165200,afa,156,315
51311191280,ffe,127,144
51311197042,ffb,165,5
51311200564,dac,174,170
51311210464,fbg,188,74
51311214508,eed,61,134
51311233169,adb,76,141
51311244874,ffc,294,166
51311247622,aee,228,275
51311254178,ddc,143,242
51311260511,bag,215,184
51311261361,dbf,117,161
51311272704,gge,86,282
51311282064,cce,201,20
51311301872,ecg,168,154
51311307088,ccf,148,118
51311308290,gbb,163,287
51311319029,gda,33,41
51311334699,dag,202,12
51311344395,gce,77,267
51311350906,bde,185,17
51311361411,afb,4,91
51311382103,dag,204,10
51311385675,fgc,266,257
51311475350,dee,87,234
51311492029,gfa,296,188
51311546172,fed,30,78
51311567244,eef,67,252
51311568542,fbd,94,135
51311568682,cbg,68,91
51311573405,ebf,252,12
51311587806,aba,42,263
51311590755,dbf,206,191
51311617437,acg,215,46
51311624316,fdb,70,190
51311637565,cbg,222,94
51311666950,cgd,263,201
51311669139,dcd,224,177
51311690955,dac,24,137
51311702442,efd,244,217
51311705763,dge,24,164
51311713887,cde,249,202
51311720543,eec,271,316
51311781284,dgf,135,12
51311785550,cgf,261,22
51311794860,agd,20,197
51311795459,gfg,234,148
51311807512,eed,271,152
51311812010,dec,83,203
51311892782,baf,77,156
51311897342,bgc,186,153
51311911845,gff,154,71
51311927746,aeb,270,206
51311973009,gda,158,45
51311992175,abf,166,81
51311997296,bbf,43,261
51312004699,agd,257,171
51312032521,cag,100,58
51312035157,ffc,228,141
51312057518,dbg,181,194
51312057706,gba,213,72
51312132595,ddf,33,100
51312142234,gga,142,136
51312151127,fag,108,59
51312163431,fda,113,145
51312179804,ebb,74,94
51312181918,aff,4,135
51312202006,ccf,250,136
51312205407,fcf,58,108
51312235827,bfa,29,303
51312254791,gbb,249,289
51312256877,dcb,274,160
51312260140,aga,254,122
51312292567,cce,3,23
51312303962,cee,126,206
51312325851,baf,26,173
51312332054,eab,20,45
51312333678,fff,259,348
51312352724,fea,8,153
51312354436,cca,270,204
51312365709,efg,22,190
51312367218,fgc,155,215
51312372452,dfc,211,140
51312410780,ebf,294,9
51312446833,fce,159,75
51312447892,gad,127,32
51312471468,bgg,287,13
51312480406,cab,36,55
51312513208,feb,30,232
51312524515,bfe,79,222
51312534801,abg,73,16
51312545838,cda,200,332
51312552880,ffe,77,118
51312553334,bfc,39,191
51312580418,fbg,64,60
51312609158,eaa,70,323
51312614963,gge,242,262
51312616482,gfa,5,199
51312622513,bgc,222,140
51312625160,afe,83,298
51312627138,geg,260,96
51312636884,dda,280,191
51312649142,fdd,266,24
51312650225,eff,72,184
51312664935,gcg,289,173
51312678021,dec,41,188
51312683078,fae,39,132
51312690667,egb,215,47
51312702084,fcf,68,115
51312705915,dca,147,188
51312718054,aec,292,190
51312719697,ega,70,24
51312751949,cfd,34,86
51312765046,bbf,113,263
51312819214,ddb,16,154
51312829629,aef,296,124
51312849732,dbc,252,24
51312870821,dac,63,139
51312885636,aae,17,108
51312890157,geg,134,99
51312908295,dae,25,120
51312912318,cbc,292,178
51312923057,bge,226,214
51312945975,fcd,47,219
51312958499,eeb,284,242
51312964758,ebb,220,99
51312974865,gfd,125,202
51312980266,ece,145,26
51313016702,eeb,17,217
51313035640,gee,43,244
51313060453,add,160,127
51313071871,abd,33,8
51313073895,abc,10,77
51313097874,dca,93,157
51313110445,aca,111,192
51313126422,agg,130,30
51313134779,ada,78,107
51313152592,eaa,288,342
51313156779,aed,73,74
51313181463,dgf,101,13
51313202220,ccd,58,196
51313202307,fde,92,303
51313218038,aea,201,63
51313230974,bef,118,99
51313232195,cac,20,180
51313238725,cdd,136,281
51313274173,dca,140,178
51313301228,gfb,64,250
51313322192,eed,265,174
51313350721,dca,278,208
51313368162,gcb,240,227
51313377847,caf,68,39
51313400589,fae,104,129
51313419345,bda,45,219
51313430450,fcg,240,186
51313450913,bcf,87,44
51313461729,dgf,139,11
51313479982,ecc,64,194
51313488031,dca,212,224
51313503815,eda,26,103
51313518074,ebf,71,9
51313525269,fbe,295,263
51313573624,age,143,209
51313576669,eef,135,241
51313586929,dgg,274,63
51313592427,cda,36,378
51313598982,dgg,187,71
51313605204,gdd,82,236
51313623986,eea,120,8
51313633014,fgb,214,60
51313646750,bdc,74,48
51313658696,gfc,18,283
51313662153,cdc,145,57
51313693626,cfg,235,193
51313706442,eed,291,207
51313712157,fcc,11,54
51313712228,fgg,117,47
51313731070,dcg,228,286
51313743384,ccd,67,197
51313743411,gad,144,27
51313767259,abb,101,7
51313773989,bab,94,246
51313774120,acc,245,231
51313785068,ddd,192,196
51313787707,abc,257,70
51313800054,bbc,201,30
51313805398,caa,69,87
51313826058,aaf,56,318
51313828033,fdd,296,22
51313852981,fbc,119,85
51313859228,dgd,193,259
51313889090,acd,231,53
51313895222,caa,215,88
51313938992,aac,82,92
51313939369,fdc,286,286
51313987069,ggc,259,210
51314003034,gef,263,256
51314023190,gba,70,69
51314051953,bdd,152,10
51314068570,ade,7,206
51314083740,adc,166,162
51314107979,bef,242,112
51314114933,cbb,181,269
51314127845,efb,197,26
51314128340,cbf,57,237
51314140261,agf,276,56
51314148029,dfa,164,142
51314150837,gdf,20,17
51314151457,ega,142,25
51314179565,cab,244,53
51314201317,ffd,198,111
51314209434,edc,94,283
51314217752,fad,47,125
51314218410,acb,174,276
51314221658,cgg,45,96
51314232633,bae,92,236
51314255069,egc,242,250
51314262642,bfc,177,156
51314269767,ggc,194,231
51314272826,dfe,126,225
51314313814,fga,63,176
51314328599,bfg,118,181
51314349948,dgb,51,208
51314380576,ggg,213,37
51314414761,acf,251,244
51314424962,bga,206,92
51314431177,fgd,247,28
51314452344,dfg,154,88
51314453499,abd,189,8
51314494763,aga,187,117
51314515906,edf,134,127
51314533944,gfg,133,170
51314534318,abf,242,68
51314536341,bda,277,201
51314575364,bac,225,15
51314578940,eee,275,58
51314592313,fde,70,336
51314615772,dca,54,179
51314651206,egg,283,276
51314681172,dcf,232,223
51314682125,dea,208,160
51314689546,dcd,268,203
51314722943,daf,292,191
51314727346,aeg,56,102
51314748386,cdg,135,217
51314752305,ebd,204,179
51314757826,dab,74,134
51314759230,bdf,48,79
51314769891,fdb,128,193
51314842110,dff,162,185
51314852144,ege,163,65
51314869436,afg,275,308
51314876326,aab,252,186
51314879029,edd,21,282
51314893751,dad,55,79
51314898918,eeg,89,176
51314951064,egb,148,54
51314974021,dee,244,273
51314982178,fbf,214,251
51314999595,cgc,116,26
51315006319,beb,258,100
51315046576,bbb,198,6
51315062385,fgb,7,68
51315084637,fef,29,95
51315091420,adf,202,52
51315095897,dge,234,155
51315103421,ged,168,155
51315105642,fba,91,89
51315108603,aad,63,51
51315119200,dbd,211,229
51315120947,gaa,74,204
51315133446,aed,185,59
51315133503,cgb,236,40
51315150858,bbg,197,208
51315179506,ecf,246,262
51315189900,bbd,108,180
51315206059,dcc,279,80
51315223931,dde,294,183
51315236789,eba,74,265
51315254248,ccb,261,23
51315260241,fca,95,239
51315275737,bcc,224,196
51315280692,def,82,94
51315308517,caa,51,81
51315332845,bfd,281,279
51315335633,ebg,208,53
51315335654,eac,274,169
51315364543,afe,233,298
51315442278,ege,175,66
51315447239,aeb,14,197
51315448751,cfb,49,57
51315519094,agd,114,164
51315522690,acd,82,58
51315536940,fge,15,234
51315538408,gdb,198,199
51315541553,gbg,128,325
51315545255,afa,229,352
51315610689,eaa,92,300
51315620106,def,144,109
51315621991,cag,208,48
51315638154,cac,192,190
51315696205,ggf,188,115
51315697958,gdg,179,10
51315698636,dda,245,219
51315699553,daa,240,314
51315707691,dbd,92,206
51315734371,ggg,149,32
51315743570,ged,227,173
51315744879,ged,152,148
51315783538,cad,104,166
51315787460,fec,42,223
51315796034,bdc,82,40
51315796300,gbc,182,183
51315811449,caf,97,31
51315816957,dga,116,95
51315852495,ecd,23,117
51315856581,cbe,240,65
51315874698,dbb,229,257
51315905895,bgb,168,160
51315926353,cca,249,201
51315974351,fff,87,389
51315992497,faf,159,106
51316006644,aba,76,276
51316007852,fce,71,85
51316012116,gde,199,264
51316019217,dcc,70,67
51316035782,cbd,276,204
51316087375,afe,48,336
51316094375,ebe,57,282
51316099768,gcd,239,250
51316112333,eda,246,110
51316135948,dbb,72,231
51316145245,feg,187,190
51316165802,ffa,122,86
51316198092,bgf,213,205
51316207814,eca,289,208
51316222480,bbe,134,39
51316252917,gce,217,250
51316267326,edb,291,137
51316290017,efc,146,16
51316292209,gcf,169,52
51316310290,cgg,33,103
51316328528,cdd,97,292
51316336854,aee,229,255
51316337780,cba,250,55
51316339607,ffg,115,147
51316352994,cga,88,73
51316374677,fcg,168,189
51316393720,dgf,120,8
51316395311,gce,40,245
51316398483,cea,67,53
51316412885,bgd,82,212
51316420653,fdf,107,63
51316433758,daf,226,219
51316437355,dce,135,197
51316445017,beb,262,93
51316446436,cfd,276,73
51316449440,cbe,113,72
51316468262,eef,195,286
51316477728,eeb,197,225
51316488455,fde,282,275
51316535181,dfb,195,228
51316560633,cbe,169,59
51316595933,ddc,10,287
51316610634,aef,161,110
51316646356,dag,24,9
51316659168,gdd,215,221
51316679247,fdg,207,279
51316717214,abc,178,81
51316732294,gdc,52,191
51316757588,eaf,258,80
51316757635,ece,1,22
51316760994,ceg,75,100
51316762562,age,186,223
51316772946,fda,33,153
51316777404,cdg,30,232
51316795085,def,289,113
51316807653,bcd,237,111
51316835744,dca,149,186
51316838563,gbf,53,145
51316909428,efe,255,93
51316923128,efa,224,298
51316925513,ccc,162,32
51316928906,edf,248,130
51316929741,fca,83,267
51316932300,gfb,33,235
51316939608,adc,117,176
51316944369,ccd,218,222
51316954877,cfc,248,29
51316981114,gfe,8,268
51316998236,fga,200,146
51317036763,bgf,20,198
51317057427,ade,128,220
51317060073,ggd,113,133
51317068277,cde,23,202
51317069393,fee,91,6
51317071288,agc,218,265
51317077673,dbc,279,20
51317079600,bfb,96,113
51317098707,fab,185,215
51317099374,bce,248,36
51317100576,afd,61,96
51317101685,gce,42,252
51317153279,bcg,26,75
51317184868,aaa,27,234
51317191426,gac,225,57
51317205816,dac,15,161
51317232950,bff,250,123
51317299217,dea,244,139
51317322162,gag,285,107
51317322860,gcb,296,265
51317345139,cbb,48,231
51317350385,gaf,257,101
51317359820,gcc,280,19
51317368982,eec,85,252
51317381474,cfb,20,45
51317440621,fbd,52,130
51317441268,ecg,194,129
51317464919,aea,161,69
51317507469,ecb,201,77
51317514134,cfa,42,198
51317535713,deb,159,96
51317547100,eaa,169,312
51317557667,bab,260,214
51317564341,dbf,262,175
51317565840,cdf,243,262
51317571081,bee,176,84
51317571470,fga,154,135
51317579472,aca,208,216
51317599162,cdf,250,209
51317621248,gga,238,111
51317651884,fgg,38,47
51317654766,faf,85,89
51317656150,bda,219,215
51317671420,aea,104,62
51317687537,abd,18,6
51317695622,gdb,95,232
51317702325,aab,74,152
51317704746,bcc,284,197
51317734754,bad,231,197
51317756015,fgc,92,238
51317757161,deg,202,238
51317759795,gbg,44,315
51317764804,dgg,87,58
51317772278,bga,275,89
51317778436,afd,98,80
51317811585,cff,108,92
51317823480,abe,267,73
51317824696,ggg,161,36
51317843556,fac,91,304
51317850704,bdb,35,196
51317870706,ffg,83,144
51317878623,deb,180,78
51317880734,aea,152,52
51317905221,eag,45,218
51317924440,cff,232,100
51317930174,acc,193,189
51317930210,bag,34,218
51317930747,bea,129,140
51317931408,aac,279,86
51317953477,gec,255,174
51317976742,bec,281,23
51317990656,ede,102,24
51317996346,ebg,39,55
51318006083,bgc,24,142
51318015515,cdb,192,13
51318020767,gec,222,180
51318031812,fae,11,152
51318036226,fcf,51,134
51318047158,gae,162,197
51318048268,faa,182,202
51318052939,fdb,293,179
51318061694,ddf,175,100
51318067756,ccb,157,23
51318101634,cef,295,79
51318113932,cce,138,24
51318141116,fcb,135,233
51318142542,gda,294,49
51318147111,ddg,237,116
